id,start_timestep,last_timestep,total_time,user_id,protocol,ideal_duration,privacy_score
P_1-3_3488_B_TCKR22D8,20459.0,25200.0,4742.0,P_1-3_3488,Bluetooth,4742.0,1.0
P_1-3_3494_L_1KTHP8M8,19529.0,25200.0,5672.0,P_1-3_3494,LTE,5672.0,1.0
P_1-3_3536_L_5WPY6ZLH,19577.0,25200.0,5624.0,P_1-3_3536,LTE,5624.0,1.0
P_1-3_3545_B_3G181524,20498.0,25200.0,4703.0,P_1-3_3545,Bluetooth,4703.0,1.0
P_1-3_3579_B_4ZY82180,19125.0,25200.0,6076.0,P_1-3_3579,Bluetooth,6076.0,1.0
P_1-3_3624_L_AYOJX47W,20120.0,25200.0,5081.0,P_1-3_3624,LTE,5081.0,1.0
P_1-3_3626_B_QLT38FOY,20214.0,25200.0,4987.0,P_1-3_3626,Bluetooth,5057.0,0.9861578010678268
P_1-3_3639_B_E3HG78YK,19850.0,25200.0,5351.0,P_1-3_3639,Bluetooth,5351.0,1.0
P_1-3_3648_B_LXRS29WW,20286.0,25200.0,4915.0,P_1-3_3648,Bluetooth,4939.0,0.9951407167442802
P_1-3_372_B_RRQGK89Q,20290.0,25200.0,4911.0,P_1-3_372,Bluetooth,4911.0,1.0
P_1-3_3755_L_3I4GPVJ0,19759.0,25200.0,5442.0,P_1-3_3755,LTE,5442.0,1.0
P_1-3_3759_L_OJFR4KZH,18329.0,25200.0,6872.0,P_1-3_3759,LTE,6872.0,1.0
P_1-3_3776_L_4XTJECJJ,19100.0,25200.0,6101.0,P_1-3_3776,LTE,6101.0,1.0
P_1-3_3787_B_N6CR9KT2,21216.0,25200.0,3985.0,P_1-3_3787,Bluetooth,3985.0,1.0
P_1-3_3790_B_RR9RD4NK,20122.0,25200.0,5079.0,P_1-3_3790,Bluetooth,5079.0,1.0
P_1-3_3793_L_982Y7EGQ,18916.0,25200.0,6285.0,P_1-3_3793,LTE,6285.0,1.0
P_1-3_3834_B_QVHH40CS,18079.0,25200.0,7122.0,P_1-3_3834,Bluetooth,7122.0,1.0
P_1-3_3846_L_5VM3FE32,20464.0,25200.0,4737.0,P_1-3_3846,LTE,4737.0,1.0
P_1-3_3889_B_4M1NYLWP,20477.0,25200.0,4724.0,P_1-3_3889,Bluetooth,4724.0,1.0
P_1-3_3901_B_F5599GJ9,18674.0,25200.0,6527.0,P_1-3_3901,Bluetooth,6527.0,1.0
