id,start_timestep,last_timestep,total_time,user_id,protocol,ideal_duration,privacy_score
P282_B_Y03T27U6,1,7200,7200,P282,Bluetooth,7200.0,1.0
P283_B_9OAUQM63,1,7200,7200,P283,Bluetooth,7200.0,1.0
P284_B_UFSZ3PQO,1,7200,7200,P284,Bluetooth,7200.0,1.0
P285_B_QNV9JSSD,2503,7200,4698,P285,Bluetooth,7200.0,0.6525
P286_B_YMEPJUAR,1,7200,7200,P286,Bluetooth,7200.0,1.0
P287_B_Z041PDO6,1,7200,7200,P287,Bluetooth,7200.0,1.0
P288_L_WTK57EV5,1,7200,7200,P288,LTE,7200.0,1.0
P289_L_FBHDD47Q,1,7200,7200,P289,LTE,7200.0,1.0
P29_L_DYKOE8ZP,1,7200,7200,P29,LTE,7200.0,1.0
P290_B_8UZTB5EW,1,7200,7200,P290,Bluetooth,7200.0,1.0
P291_L_C5LUL6JG,1,7200,7200,P291,LTE,7200.0,1.0
P292_B_O2YTF66W,1,7200,7200,P292,Bluetooth,7200.0,1.0
P293_L_LZDX2RZ6,1,7200,7200,P293,LTE,7200.0,1.0
P294_B_ZG1UWLDE,1,7200,7200,P294,Bluetooth,7200.0,1.0
P295_B_W0RU8AB2,1,7200,7200,P295,Bluetooth,7200.0,1.0
P296_B_0RNJIC9Q,1,7200,7200,P296,Bluetooth,7200.0,1.0
P297_B_5IPGI1NT,1,7200,7200,P297,Bluetooth,7200.0,1.0
P298_B_588PDSI6,1,7200,7200,P298,Bluetooth,7200.0,1.0
P299_B_Y2V5N56R,1,7200,7200,P299,Bluetooth,7200.0,1.0
P3_B_M0V6XWOK,1,7200,7200,P3,Bluetooth,7200.0,1.0
P30_B_1138GZ5E,1,7200,7200,P30,Bluetooth,7200.0,1.0
P300_B_IR8MUCHB,1,7200,7200,P300,Bluetooth,7200.0,1.0
P301_B_QM9W4XG2,1,5391,5391,P301,Bluetooth,7200.0,0.74875
P302_B_AZYUC1DJ,1,7200,7200,P302,Bluetooth,7200.0,1.0
P303_L_WP866IU2,1,7200,7200,P303,LTE,7200.0,1.0
P304_B_ECS0RUZY,1,7200,7200,P304,Bluetooth,7200.0,1.0
P305_L_6VXH6PDG,1,7200,7200,P305,LTE,7200.0,1.0
P306_L_YEA8PRCX,1,7200,7200,P306,LTE,7200.0,1.0
P307_L_72RXI6J4,1,7200,7200,P307,LTE,7200.0,1.0
P308_B_9QQPT59A,1,7200,7200,P308,Bluetooth,7200.0,1.0
P309_L_QQI852EG,1,7200,7200,P309,LTE,7200.0,1.0
P31_B_0JQGRIWS,1,7200,7200,P31,Bluetooth,7200.0,1.0
P310_B_YHRSMT8E,1,7200,7200,P310,Bluetooth,7200.0,1.0
P311_B_1BRB4L6M,1,7200,7200,P311,Bluetooth,7200.0,1.0
P312_B_NTFTG2N0,2977,7200,4224,P312,Bluetooth,7200.0,0.5866666666666667
P313_L_VS29VRZK,1,7200,7200,P313,LTE,7200.0,1.0
P314_B_ZHDCMEP4,1,7200,7200,P314,Bluetooth,7200.0,1.0
P315_B_PC32SQ24,1,7200,7200,P315,Bluetooth,7200.0,1.0
P316_L_KPBHEFQK,1,7200,7200,P316,LTE,7200.0,1.0
P317_L_QFWMWS9S,1,7200,7200,P317,LTE,7200.0,1.0
P318_L_TXKIPYTN,1,7200,7200,P318,LTE,7200.0,1.0
P319_B_P26M09D0,1,7200,7200,P319,Bluetooth,7200.0,1.0
P32_B_J55JEHPD,1,6164,6164,P32,Bluetooth,7200.0,0.8561111111111112
P320_B_6AM4VUPL,1,7200,7200,P320,Bluetooth,7200.0,1.0
P321_B_7V1FHU0N,1,7200,7200,P321,Bluetooth,7200.0,1.0
P322_B_ZE15RCLP,1,7200,7200,P322,Bluetooth,7200.0,1.0
P323_B_OJ0MZ7UW,1,7200,7200,P323,Bluetooth,7200.0,1.0
P324_B_VW1Z9M56,1,7200,7200,P324,Bluetooth,7200.0,1.0
P325_B_KAQ2BGGQ,1,7200,7200,P325,Bluetooth,7200.0,1.0
P326_L_FB8TIG3B,1,7200,7200,P326,LTE,7200.0,1.0
P327_B_4D6TTN90,1,7200,7200,P327,Bluetooth,7200.0,1.0
P328_L_X0QRG3IJ,1,5472,5472,P328,LTE,7200.0,0.76
P329_B_1EGI2MIZ,1,7200,7200,P329,Bluetooth,7200.0,1.0
P33_B_YXUTDVI3,1,7200,7200,P33,Bluetooth,7200.0,1.0
P330_B_B5LIJ0ZD,1,7200,7200,P330,Bluetooth,7200.0,1.0
P331_L_PGYZK6OQ,1,7200,7200,P331,LTE,7200.0,1.0
P332_B_I9TQ1FHI,1,7200,7200,P332,Bluetooth,7200.0,1.0
P333_L_D9HTGX12,1,7200,7200,P333,LTE,7200.0,1.0
P334_B_NLO8F4TV,1,7200,7200,P334,Bluetooth,7200.0,1.0
P335_L_SHKL1M6K,1,7200,7200,P335,LTE,7200.0,1.0
P336_B_O9UM8QU9,1,7200,7200,P336,Bluetooth,7200.0,1.0
P337_B_HFA6SK25,1,7200,7200,P337,Bluetooth,7200.0,1.0
P338_B_7PPKC8HZ,1,7200,7200,P338,Bluetooth,7200.0,1.0
P339_B_2TVLW7UM,1,7200,7200,P339,Bluetooth,7200.0,1.0
P34_L_0UFUCGE3,1,7200,7200,P34,LTE,7200.0,1.0
P340_L_XAV6DNFH,1,7200,7200,P340,LTE,7200.0,1.0
P341_B_V9UD08CW,1,7200,7200,P341,Bluetooth,7200.0,1.0
P342_L_HFUEZSV9,1,7200,7200,P342,LTE,7200.0,1.0
P343_L_V06TKN8K,1,7200,7200,P343,LTE,7200.0,1.0
P344_L_IIDHS51W,1,7200,7200,P344,LTE,7200.0,1.0
P345_B_TH2JBM9Y,1,7200,7200,P345,Bluetooth,7200.0,1.0
P346_B_60NC45OG,1,7200,7200,P346,Bluetooth,7200.0,1.0
P347_L_3VMU9GS6,1,7200,7200,P347,LTE,7200.0,1.0
P348_B_4GMH1JY6,1,7200,7200,P348,Bluetooth,7200.0,1.0
P349_L_VLJXYWC6,1,7200,7200,P349,LTE,7200.0,1.0
P35_L_K4HSBJB3,1,7200,7200,P35,LTE,7200.0,1.0
P350_B_6YMRQQF3,1,7200,7200,P350,Bluetooth,7200.0,1.0
P351_B_OKDULZF4,1,7200,7200,P351,Bluetooth,7200.0,1.0
P352_B_UU0QVGMD,1,3703,3703,P352,Bluetooth,7200.0,0.5143055555555556
P353_B_SQZOK7YY,1,7200,7200,P353,Bluetooth,7200.0,1.0
P354_L_EOLFJEM2,1,7200,7200,P354,LTE,7200.0,1.0
P355_B_9V7QSVPF,1,7200,7200,P355,Bluetooth,7200.0,1.0
P356_B_145GX50I,1,7200,7200,P356,Bluetooth,7200.0,1.0
P357_L_D1I8T15A,1,5548,5548,P357,LTE,7200.0,0.7705555555555555
P358_B_YC4RYOOI,1,7200,7200,P358,Bluetooth,7200.0,1.0
P359_L_QC8J17Z7,1,7200,7200,P359,LTE,7200.0,1.0
P36_B_EQUU7SZB,1,7200,7200,P36,Bluetooth,7200.0,1.0
P360_B_RGZGY1J9,1,7200,7200,P360,Bluetooth,7200.0,1.0
P361_L_A00V9WG0,1,7200,7200,P361,LTE,7200.0,1.0
P362_B_1QGMYYSF,1,7200,7200,P362,Bluetooth,7200.0,1.0
P363_L_GTOZSHQB,1,7200,7200,P363,LTE,7200.0,1.0
P364_L_WC779FMZ,1,7200,7200,P364,LTE,7200.0,1.0
P365_L_N9S4AO63,1,7200,7200,P365,LTE,7200.0,1.0
P366_L_7P6J8COS,1,7200,7200,P366,LTE,7200.0,1.0
P367_B_PW7N7UHP,1,7200,7200,P367,Bluetooth,7200.0,1.0
P368_B_5KKTD4NR,1,7200,7200,P368,Bluetooth,7200.0,1.0
P369_B_5XUMVAC4,1,7200,7200,P369,Bluetooth,7200.0,1.0
P37_B_WGT798FV,1,7200,7200,P37,Bluetooth,7200.0,1.0
P370_L_Z6P6NYC6,1,7200,7200,P370,LTE,7200.0,1.0
P371_B_V7FN277Z,1,7200,7200,P371,Bluetooth,7200.0,1.0
P372_L_PAGJ8Z2P,1,6402,6402,P372,LTE,7200.0,0.8891666666666667
P373_L_WY37M2PF,1,7200,7200,P373,LTE,7200.0,1.0
P374_L_164B2T72,1,7200,7200,P374,LTE,7200.0,1.0
P375_L_V46N9V5X,1,7200,7200,P375,LTE,7200.0,1.0
P376_B_DOOH2I3V,1,7200,7200,P376,Bluetooth,7200.0,1.0
P377_B_AJVAH1Y0,1,7200,7200,P377,Bluetooth,7200.0,1.0
P378_B_H1XX3UIZ,1,7200,7200,P378,Bluetooth,7200.0,1.0
P379_B_NQJRUXOD,1,7200,7200,P379,Bluetooth,7200.0,1.0
P38_B_C64TH6FQ,1,7200,7200,P38,Bluetooth,7200.0,1.0
P380_B_SQ5TAW4L,1,7200,7200,P380,Bluetooth,7200.0,1.0
P381_L_V3R310X4,2063,7200,5138,P381,LTE,7200.0,0.7136111111111111
P382_L_0TBSXZGD,1,7200,7200,P382,LTE,7200.0,1.0
P383_L_7IOGX43E,1,3775,3775,P383,LTE,7200.0,0.5243055555555556
P384_B_2IB8WZLM,3534,7200,3667,P384,Bluetooth,7200.0,0.5093055555555556
P385_B_S7FGO1J7,1,7200,7200,P385,Bluetooth,7200.0,1.0
P386_L_NIB30QPR,1,7200,7200,P386,LTE,7200.0,1.0
